Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
EVTDESC95076;A_spontaneous_protest_by_young_Poles_against_conscription_into_the_Russian_Army_has_quickly_erupted_into_a_widespread_insurrection,_supported_by_high-ranking_Polish_and_Lithuanian_officers_and_politicians._The_eyes_of_all_of_Europe_are_upon_us,_and_if_we_deal_with_the_insurgents_too_harshly_it_may_hurt_our_relations_with_European_powers._If_we_do_not,_however,_the_uprising_may_spread_even_further.;;;;;;;;;;;;;
EVTNAME95315;Join the Canadian Confederation?;;;;;;;;;;;;;
EVTDESC95315;With_things_in_$COUNTRY$_so_difficult,_some_citizens_have_brought_up_the_possibility_of_joining_the_Confederation_of_Canada._It_is_a_land_of_freedom,_and_together_we_will_be_more_powerful_than_we_are_separately._Shall_we_approach_their_government?;;;;;;;;;;;;;
EVTNAME95316;$FROMCOUNTRY$ Asks to Join Canada;;;;;;;;;;;;;
EVTDESC95316;A_delegate_from_$FROMCOUNTRY$_has_quietly_approached_the_Canadian_government,_asking_for_the_former_American_state_to_be_admitted_to_Confederation._While_this_may_seem_like_a_good_idea,_the_Americans_may_see_us_as_opportunists_for_accepting.;;;;;;;;;;;;;
EVTNAME95512;Zemene Mesafint;;;;;;;;;;;;;
EVTDESC95512;The_'Age_of_Princes'_is_upon_us._The_rulers_of_Ethiopia_must_struggle_to_unite_the_land_under_a_single_Emperor--_and_now_it_is_$COUNTRY$'s_time_to_act.;;;;;;;;;;;;;
EVTNAME96090;End of the $COUNTRY_ADJ$ Monarchy;;;;;;;;;;;;;
EVTDESC96090;\n\nWith_the_loss_of_$COUNTRY$_in_the_recent_war,_the_$COUNTRY_ADJ$_monarchy_has_received_much_of_the_blame--_there_have_already_been_several_assassination_attempts,_and_calls_within_the_government_for_the_monarchy_to_step_down._Sentiment_in_the_public_has_turned_to_the_notion_of_$COUNTRY$_becoming_a_democracy..._though_some_fear_this_will_plunge_the_nation_into_even_further_chaos.;;;;;;;;;;;;;
EVTNAME96215;Indian Nationalists Victorious!;;;;;;;;;;;;;
EVTDESC96215;\n\nNationalists_have_succeedeed_in_taking_over_$COUNTRY_ADJ$_colonies_in_India._Our_governors_have_been_driven_out_and_our_territory_lost.;;;;;;;;;;;;;
EVTNAME97571;The Final Straw;;;;;;;;;;;;;
EVTDESC97571;We_have_received_reports_from_the_Cape_Colony_that_there_has_been_yet_another_outbreak_of_violence_between_the_Xhosa_natives_and_the_colonials._This_time_it_is_evidently_caused_by_natives_returning_from_the_diamond_mines,_attempting_to_take_back_control_of_their_lands_without_any_consideration_for_due_process._Many_within_the_Cape_Colony_believe_it_is_time_that_the_military_moved_in_and_took_over_their_lands_completely.;;;;;;;;;;;;;
EVTNAME98000;Border Dispute with the Zulu;;;;;;;;;;;;;
EVTDESC98000;The_Zulus_have_slaughtered_a_$COUNTRY_ADJ$_regiment_that_entered_their_territory_without_our_authority._While_we_had_not_been_seeking_a_war_with_the_Zulus,_now_our_hand_is_forced._We_must_either_back_down_and_apologize,_or_see_this_through_to_the_bitter_end.;;;;;;;;;;;;;
EVTNAME98001;The South African Union ;;;;;;;;;;;;;
EVTDESC98001;The_time_has_come_to_consider_joining_the_South_African_union._;;;;;;;;;;;;;
EVTNAME98002;Annexation of the Transvaal;;;;;;;;;;;;;
EVTDESC98002;Our_colonial_governor_in_South_Africa_declared_an_annexation_of_the_Transvaal_via_special_warrant_several_years_ago,_one_that_the_Boers_have_stubbornly_resisted._Both_Transvaal_and_the_Oranje_Free_State_have_considerable_resources_which_would_be_of_value_to_$COUNTRY$,_and_we_must_consider_the_idea_that_keeping_them_out_of_the_hands_of_competitors_for_African_dominance_is_just_as_much_reason_to_annex_them_as_using_those_resources_for_our_ourselves._The_Boer_resistance_has_proven_embarrasing._If_we_do_not_answer_this_with_force,_it_will_make_the_$COUNTRY_ADJ$_look_weak_to_the_world.;;;;;;;;;;;;;
EVTNAME98003;The Anglo-Boer War;;;;;;;;;;;;;
EVTDESC98003;The_$FROMCOUNTRY_ADJ$_have_gone_to_war_with_the_Transvaal,_and_many_Boers_are_fearful_that_$COUNTRY$_will_surely_be_next._They_are_crying_out_to_our_government_to_ally_with_the_Transvaalis_and_stop_the_$FROMCOUNTRY_ADJ$_from_taking_away_their_lands_and_their_rights.;;;;;;;;;;;;;
EVTNAME98004;South Africa is Ours!;;;;;;;;;;;;;
EVTDESC98004;We_control_the_entire_Cape_Colony._There_is_no_question_now_as_to_who_the_masters_are_in_South_Africa:_the_Boers._The_time_has_come_for_us_to_end_the_war_and_unite_the_Boers_under_a_single_flag.;;;;;;;;;;;;;
EVTNAME98005;Appeal From $FROMCOUNTRY$;;;;;;;;;;;;;
EVTDESC98005;We_have_been_approached_by_$FROMCOUNTRY_ADJ$_diplomats_desperate_for_help_in_their_war._Though_they_are_loathe_to_do_so,_they_are_asking_for_$COUNTRY_ADJ$_protection._If_we_provide_it,_it_does_mean_we_establish_an_excellent_claim_over_their_territory.;;;;;;;;;;;;;
EVTNAME98006;The Boer Exodus;;;;;;;;;;;;;
EVTDESC98006;With_'the_Great_Trek'_underway,_many_of_the_Boers_are_eager_to_leave_the_Cape_Colony_behind_and_travel_to_either_the_Transvaal_or_the_oranje_Free_State_where_they_feel_they_will_be_free_to_pursue_their_own_interests.;;;;;;;;;;;;;
EVTNAME98688;Silesians Agree to Federation;;;;;;;;;;;;;
EVTDESC98688;After_much_discussion_and_deliberation,_the_Silesians_have_agreed_to_the_proposed_Danubian_Federation_without_reservation.;;;;;;;;;;;;;
EVTNAME98689;The Silesian Counter-Proposal;;;;;;;;;;;;;
EVTDESC98689;After_much_discussion_and_deliberation,_the_Silesians_have_agreed_to_the_proposed_Danubian_Federation..._on_one_condition:_that_they_be_elevated_to_a_fully_autonomous_state_tied_to_the_federation_only_in_matters_of_foreign_relations._We_can_ignore_their_proposal,_but_not_without_causing_a_great_deal_of_discontent_among_the_Silesian_people._Sadly,_this_appears_to_be_as_far_as_they_will_go_on_the_matter.;;;;;;;;;;;;;
EVTNAME98696;The Silesians Refuse Federation;;;;;;;;;;;;;
EVTDESC98696;After_much_discussion_and_deliberation,_the_Silesians_have_outright_refused_the_proposed_federation._We_can_ignore_their_refusal_and_proceed_with_the_federation_anyhow,_but_not_without_upsetting_the_Silesian_people_greatly.;;;;;;;;;;;;;
EVTNAME98698;Italians Agree to Federation;;;;;;;;;;;;;
EVTDESC98698;After_much_discussion_and_deliberation,_the_North_Italians_have_agreed_to_the_proposed_Danubian_Federation_without_reservation.;;;;;;;;;;;;;
EVTNAME98699;The Italian Counter-Proposal;;;;;;;;;;;;;
EVTDESC98699;After_much_discussion_and_deliberation,_the_North_Italians_have_agreed_to_the_proposed_Danubian_Federation..._on_one_condition:_that_they_be_elevated_to_a_fully_autonomous_state_tied_to_the_federation_only_in_matters_of_foreign_relations._We_can_ignore_their_proposal,_but_not_without_causing_a_great_deal_of_discontent_among_the_North_Italian_people._Sadly,_this_appears_to_be_as_far_as_they_will_go_on_the_matter.;;;;;;;;;;;;;
EVTNAME98708;The Italians Refuse Federation;;;;;;;;;;;;;
EVTDESC98708;After_much_discussion_and_deliberation,_the_North_Italians_have_outright_refused_the_proposed_federation._We_can_ignore_their_refusal_and_proceed_with_the_federation_anyhow,_but_not_without_upsetting_the_North_Italian_people_greatly.;;;;;;;;;;;;;
EVTNAME98717;The Silesian Rebellion;;;;;;;;;;;;;
EVTDESC98717;Resentment_has_been_brewing_among_the_Silesians_ever_since_the_federation's_formation._Their_leaders_have_been_loudly_proclaiming_that_German_officials_proceeded_regardless_of_Silesian_concerns._In_some_cities,_the_protests_have_even_become_violent_and_authorities_report_difficulty_in_keeping_things_under_control.;;;;;;;;;;;;;
EVTNAME98719;The Italian Rebellion;;;;;;;;;;;;;
EVTDESC98719;Resentment_has_been_brewing_among_the_North_Italians_ever_since_the_federation's_formation._Their_leaders_have_been_loudly_proclaiming_that_German_officials_proceeded_regardless_of_North_Italian_concerns._In_some_cities,_the_protests_have_even_become_violent_and_authorities_report_difficulty_in_keeping_things_under_control.;;;;;;;;;;;;;
EVTNAME98735;Islamic Fervor in $COUNTRY$;;;;;;;;;;;;;
EVTDESC98735;A_sentiment_of_Islamic_nationalism_is_sweeping_$COUNTRY$,_as_people_begin_to_clamor_for_unification_with_the_Islamic_Caliphate._We_have_little_reason_to_doubt_that_they_would_object_to_a_petition_of_annexation.;;;;;;;;;;;;;
EVTDESC971311;With_the_arrival_of_the_$COUNTRY_ADJ$_colonial_governor_into_$PROVINCENAME$,_an_effort_has_begun_to_incorporate_$COUNTRY_ADJ$_$STATENAME$_into_the_larger_Indochinese_colony.;;;;;;;;;;;;;
claim_mayan_lands_title;Rebuild the Mayan Empire;;;;;;;;;;;;;
claim_mayan_lands_desc;The time has come for the Mayan people to reclaim what they have lost!;;;;;;;;;;;;;
total_war_in_taiping_title;Total War in Taiping;;;;;;;;;;;;;
total_war_in_taiping_desc;The glorious revolution awaits. We must call upon all our citizens to fight, lest our cause die before it has even achieved the first step towards victory.;;;;;;;;;;;;;
total_war_in_peking_title;Total War in Peking;;;;;;;;;;;;;
total_war_in_peking_desc;The Taiping Rebellion threatens the dynasty and, indeed, the entire Empire. We must call on all our citizens to rise up and fight against these Christian infidels!;;;;;;;;;;;;;
total_war_in_kashgaria_title;Total War in Kashgaria;;;;;;;;;;;;;
total_war_in_kashgaria_desc;The glorious revolution awaits. We must call upon all our citizens to fight, lest our cause die before it has even achieved the first step towards victory.;;;;;;;;;;;;;
total_war_in_yunnan_title;Total War in Pingnan Guo;;;;;;;;;;;;;
total_war_in_yunnan_desc;The glorious revolution awaits. We must call upon all our citizens to fight, lest our cause die before it has even achieved the first step towards victory.;;;;;;;;;;;;;
form_hindustan_title;Form Hindustan;;;;;;;;;;;;;
form_hindustan_desc;We must unite the people of Hindustan under a single flag, to better resist the Imperialists from incursions into India.;;;;;;;;;;;;;
form_marathas_title;Form Marathas;;;;;;;;;;;;;
form_marathas_desc;The Maratha Empire was once the greatest force upon the Indian subcontinent. The time has come for it to rise once more!;;;;;;;;;;;;;
apply_for_USA_statehood2_title;Apply for Statehood;Demande de rattachement en tant qu'État;Antrag auf Souveränität;;Solicitud de ingreso como estado;;;;;;;;;
apply_for_USA_statehood2_desc;Our position on the North American continent, and our traditional cultural ties to the USA, make it likely that the USA would accept a petition of statehood from us. Doing this means our country will be annexed by the United States;Notre position géographique sur le continent nord Américain, et les liens qui nous unissent aux Etats-Unis font que ces derniers accepteraient probablement une pétition sur une demande de rattachement en tant qu'Etat. En faisant cela, notre pays serait annexé aux Etats-Unis.;Unsere Position auf dem nordamerikanischen Kontinent und unsere traditionellen kulturellen Verbindungen mit den USA machen es wahrscheinlich, dass die USA einen Antrag auf Souveränität von uns akzeptiert. Dies bedeutet, dass unser Land von den Vereinigten Staaten annektiert wird;;Por nuestra posición en el continente norteamericano y nuestros vínculos culturales tradicionales con los EE.UU. parece probable que nos acepten como estado de la Unión si lo solicitamos. Si lo hacemos, nuestro país será anexionado por los Estados Unidos.;;;;;;;;;
end_of_NGF_PRU;Become Prussia;;;;;;;;;;;;;
end_of_NGF_PRU_desc;With the loss of our lands, we must face a bitter truth and realize that claiming we are more than Prussia is a conceit we cannot afford. Let the truth become reality.;;;;;;;;;;;;;
end_of_NGF_ANH;Become Anhalt;;;;;;;;;;;;;
end_of_NGF_ANH_desc;With the loss of our lands, we must face a bitter truth and realize that claiming we are more than Anhalt is a conceit we cannot afford. Let the truth become reality.;;;;;;;;;;;;;
end_of_SGF_BAD;Become Baden;;;;;;;;;;;;;
end_of_SGF_BAD_desc;With the loss of our lands, we must face a bitter truth and realize that claiming we are more than Baden is a conceit we cannot afford. Let the truth become reality.;;;;;;;;;;;;;
end_of_SGF_BAV;Become Bavaria;;;;;;;;;;;;;
end_of_SGF_BAV_desc;With the loss of our lands, we must face a bitter truth and realize that claiming we are more than Bavaria is a conceit we cannot afford. Let the truth become reality.;;;;;;;;;;;;;
end_of_NGF_BRA;Become Brunswick;;;;;;;;;;;;;
end_of_NGF_BRA_desc;With the loss of our lands, we must face a bitter truth and realize that claiming we are more than Brunswick is a conceit we cannot afford. Let the truth become reality.;;;;;;;;;;;;;
end_of_NGF_BRE;Become Bremen;;;;;;;;;;;;;
end_of_NGF_BRE_desc;With the loss of our lands, we must face a bitter truth and realize that claiming we are more than Bremen is a conceit we cannot afford. Let the truth become reality.;;;;;;;;;;;;;
end_of_NGF_FRM;Become Frankfurt;;;;;;;;;;;;;
end_of_NGF_FRM_desc;With the loss of our lands, we must face a bitter truth and realize that claiming we are more than Frankfurt is a conceit we cannot afford. Let the truth become reality.;;;;;;;;;;;;;
end_of_NGF_HAM;Become Hamburg;;;;;;;;;;;;;
end_of_NGF_HAM_desc;With the loss of our lands, we must face a bitter truth and realize that claiming we are more than Hamburg is a conceit we cannot afford. Let the truth become reality.;;;;;;;;;;;;;
end_of_NGF_HAN;Become Hannover;;;;;;;;;;;;;
end_of_NGF_HAN_desc;With the loss of our lands, we must face a bitter truth and realize that claiming we are more than Hannover is a conceit we cannot afford. Let the truth become reality.;;;;;;;;;;;;;
end_of_NGF_HEK;Become Hesse-Kessel;;;;;;;;;;;;;
end_of_NGF_HEK_desc;With the loss of our lands, we must face a bitter truth and realize that claiming we are more than Hesse-Kessel is a conceit we cannot afford. Let the truth become reality.;;;;;;;;;;;;;
end_of_NGF_HES;Become Hesse-Darmstadt;;;;;;;;;;;;;
end_of_NGF_HES_desc;With the loss of our lands, we must face a bitter truth and realize that claiming we are more than Hesse-Darmstadt is a conceit we cannot afford. Let the truth become reality.;;;;;;;;;;;;;
end_of_NGF_OLD;Become Oldenburg;;;;;;;;;;;;;
end_of_NGF_OLD_desc;With the loss of our lands, we must face a bitter truth and realize that claiming we are more than Oldenburg is a conceit we cannot afford. Let the truth become reality.;;;;;;;;;;;;;
end_of_NGF_SAX;Become Saxony;;;;;;;;;;;;;
end_of_NGF_SAX_desc;With the loss of our lands, we must face a bitter truth and realize that claiming we are more than Saxony is a conceit we cannot afford. Let the truth become reality.;;;;;;;;;;;;;
end_of_NGF_WEI;Become Saxe-Weimar;;;;;;;;;;;;;
end_of_NGF_WEI_desc;With the loss of our lands, we must face a bitter truth and realize that claiming we are more than Saxe-Weimar is a conceit we cannot afford. Let the truth become reality.;;;;;;;;;;;;;
end_of_SGF_WUR;Become Württemburg;;;;;;;;;;;;;
end_of_SGF_WUR_desc;With the loss of our lands, we must face a bitter truth and realize that claiming we are more than Württemburg is a conceit we cannot afford. Let the truth become reality.;;;;;;;;;;;;;
end_of_NGF_MEI;Become Saxe-Meiningen;;;;;;;;;;;;;
end_of_NGF_MEI_desc;With the loss of our lands, we must face a bitter truth and realize that claiming we are more than Saxe-Meiningen is a conceit we cannot afford. Let the truth become reality.;;;;;;;;;;;;;
end_of_NGF_COB;Become Saxe-Coburg-Gotha;;;;;;;;;;;;;
end_of_NGF_COB_desc;With the loss of our lands, we must face a bitter truth and realize that claiming we are more than Saxe-Coburg-Gotha is a conceit we cannot afford. Let the truth become reality.;;;;;;;;;;;;;
end_of_NGF_NAS;Become Nassau;;;;;;;;;;;;;
end_of_NGF_NAS_desc;With the loss of our lands, we must face a bitter truth and realize that claiming we are more than Nassau is a conceit we cannot afford. Let the truth become reality.;;;;;;;;;;;;;
end_of_NGF_MEC;Become Mecklenberg;;;;;;;;;;;;;
end_of_NGF_MEC_desc;With the loss of our lands, we must face a bitter truth and realize that claiming we are more than Mecklenberg is a conceit we cannot afford. Let the truth become reality.;;;;;;;;;;;;;
end_of_NGF_LUB;Become Lübeck;;;;;;;;;;;;;
end_of_NGF_LUB_desc;With the loss of our lands, we must face a bitter truth and realize that claiming we are more than Lübeck is a conceit we cannot afford. Let the truth become reality.;;;;;;;;;;;;;
end_of_NGF_LIP;Become Lippe;;;;;;;;;;;;;
end_of_NGF_LIP_desc;With the loss of our lands, we must face a bitter truth and realize that claiming we are more than Lippe is a conceit we cannot afford. Let the truth become reality.;;;;;;;;;;;;;
create_iberia_title;Become Iberia;;;;;;;;;;;;;
create_iberia_desc;We have proven our mettle and united the Iberian peninsula under our rule. Now the time has come for a new Iberian federation to be born, one that unites all of the peninsula's cultures under a single rule.;;;;;;;;;;;;;
create_iberia2_title;Become Iberia;;;;;;;;;;;;;
create_iberia2_desc;We have proven our mettle and united the Iberian peninsula under our rule. Now the time has come for a new Iberian federation to be born, one that unites all of the peninsula's cultures under a single rule.;;;;;;;;;;;;;
end_of_iberia_spain_title;Become Spain;;;;;;;;;;;;;
end_of_iberia_spain_desc;The Iberian union is no longer the truth. We must put aside the fiction and become Spain in truth.;;;;;;;;;;;;;
end_of_iberia_portugal_title;Become Portugal;;;;;;;;;;;;;
end_of_iberia_portugal_desc;The Iberian union is no longer the truth. We must put aside the fiction and become Portugal in truth.;;;;;;;;;;;;;
form_caliphate_title;Form the Islamic Caliphate;;;;;;;;;;;;;
form_caliphate_desc;The dream of a true Muslim nation: unite the peoples of Islam under a single banner, one which could make the nations of the world shake before its might and cast fear into the hearts of men so used to treating our brethren as lesser beings.;;;;;;;;;;;;;
apply_sharia_law_title;Apply Sharia Law;;;;;;;;;;;;;
apply_sharia_law_desc;Ours is a nation based on fundamental religious rule. Thus it is incumbent that Sharia law be applied to its fullest extent-- in the interest of keeping peace and order.;;;;;;;;;;;;;
repeal_sharia_law_title;Repeal Sharia Law;;;;;;;;;;;;;
repeal_sharia_law_desc;Ours may be an Islamic union, but it is no longer a nation based on fundamental religious rule. We must repeal the strict Sharia laws which have held back our nation for so long.;;;;;;;;;;;;;
form_yemen_outside_title;Form Yemen;;;;;;;;;;;;;
form_yemen_outside_desc;We are in a position to unite the Southern and Northern Yemeni tribes under a single unified puppet state.;;;;;;;;;;;;;
fsa_enact_anaconda_plan_desc;Originally devised by General-in-chief Winfield Scott, the Anaconda plan was a plan for subduing the Free Americans by means of a massive naval blockade, and a military advance along the coast. By initiating blockades of FSA ports, we can increase their war exhaustion by denying them essential goods.;Conçu à l'origine par le général en chef Winfield Scott, le plan Anaconda est un plan pour maîtriser la Confédération par le biais d'un blocus naval massif, et une percée militaire le long de la rivière Mississippi. En initiant le blocus des ports de la CSA, nous pouvons augmenter leur épuisement guerre en les privant des biens essentiels.;Ursprünglich von General Winfield Scott erdacht, war der Anaconda-Plan ein Plan zur Niederringung der Konföderierten mittels einer massiven Seeblockade und einem militärischen Vormarsch entlang des Mississippi. Durch Blockierung konföderierter Häfen können wir ihre Kriegsmüdigkeit vorantreiben, indem wir ihnen essentielle Güter vorenthalten.;;Desarrollado por el comandante en jefe Winfield Scott, el plan Anaconda pretendía someter a la Confederación por medio de un bloqueo naval total y un avance militar a lo largo del río Mississippi. Si bloqueamos los puertos de los CSA, la falta de bienes esenciales hará que aumente su agotamiento bélico.;;;;;;;;;
form_hindustan2_title;Form Hindustan;;;;;;;;;;;;;
form_hindustan2_desc;We must unite the people of Hindustan under a single flag, to better resist the Imperialists from incursions into India.;;;;;;;;;;;;;
form_marathas2_title;Form Marathas;;;;;;;;;;;;;
form_marathas2_desc;The Maratha Empire was once the greatest force upon the Indian subcontinent. The time has come for it to rise once more!;;;;;;;;;;;;;
claim_greater_bengal2_title;Claim Greater Bengal;;;;;;;;;;;;;
claim_greater_bengal2_desc;The Bengal Empire once ruled over much of eastern India, and the time has come to once again restake our claim. We must strike a blow against the forces of imperialism!;;;;;;;;;;;;;
form_dravidistan2_title;Form Dravidistan;;;;;;;;;;;;;
form_dravidistan2_desc;We must unite the Dravidian people under a single flag, to better resist the Imperialists from incursions into India.;;;;;;;;;;;;;
move_capital_to_niamey_title;Move Capital to Niamey;;;;;;;;;;;;;
move_capital_to_niamey_desc;Niamey provides a better capital for Niger-- we should move the government there at once.;;;;;;;;;;;;;
move_capital_to_bamako_title;Move Capital to Bamako;;;;;;;;;;;;;
move_capital_to_bamako_desc;Niamey provides a better capital for Mali-- we should move the government there at once.;;;;;;;;;;;;;
move_capital_to_dar_es_salaam_title;Move Capital to Dar-es-Salaam;;;;;;;;;;;;;
move_capital_to_dar_es_salaam_desc;Dar-es-Salaam provides a better capital for Tanganyika-- we should move the government there at once.;;;;;;;;;;;;;
become_mali_empire_title;Restore the Mali Empire;;;;;;;;;;;;;
become_mali_empire_desc;The Mali Empire was once one of the greatest kingdoms in all of Africa. Under the ancient flag we can unite the peoples of the western Sahel, and challenge the might even of the Europeans!;;;;;;;;;;;;;
begin_zemene_mesafint_title;Zemene Mesafint;;;;;;;;;;;;;
begin_zemene_mesafint_desc;With the 'Age of Princes' upon us, we must gather all our forces to unite Ethiopia once again.;;;;;;;;;;;;;
switch_to_enlightenment_title;Embrace the Ideal of Enlightenment;;;;;;;;;;;;;
switch_to_enlightenment_desc;The time has come for our people to stop clinging to ancient tradition. We must look to the nations of the west, and embrace their technology, if we are to retain our independence and our place in the world.;;;;;;;;;;;;;
switch_to_tradition_title;Embrace the Ideal of Tradition;;;;;;;;;;;;;
switch_to_tradition_desc;For too long have we looked to the nations of the west. We reject their ways and their superiority, for our are now and always have been best for us.;;;;;;;;;;;;;
switch_to_progress_title;Embrace the Ideal of Progress;;;;;;;;;;;;;
switch_to_progress_desc;Our march towards civilization and matching any imperial nation with our ingenuity continues. We shall not be left behind!;;;;;;;;;;;;;
switch_to_independence_title;Embrace the Ideal of Independence;;;;;;;;;;;;;
switch_to_independence_desc;We will not allow our nation to be overrun by the western imperialists. We are strong, united, and shall remain such. Against all odds, our nation shall endure.;;;;;;;;;;;;;
switch_to_loyalty_title;Embrace the Ideal of Loyalty;;;;;;;;;;;;;
switch_to_loyalty_desc;Every citizen in our nation exists to serve, towards the greater good. It is only by acting in unison that we can hope to preserve our nation in the perilous times to come.;;;;;;;;;;;;;
switch_to_unity_equality_title;Embrace the Ideal of Unity;;;;;;;;;;;;;
switch_to_unity_equality_desc;We move forward, but as a single people with a singular purpose. We shall not succumb to discord and revolution. Unity is our only hope of greatness.;;;;;;;;;;;;;
switch_to_unity_order_title;Embrace the Ideal of Unity;;;;;;;;;;;;;
switch_to_unity_order_desc;We move forward, but as a single people with a singular purpose. We shall not succumb to discord and revolution. Unity is our only hope of greatness.;;;;;;;;;;;;;
switch_to_prosperity_equality_title;Embrace the Ideal of Prosperity;;;;;;;;;;;;;
switch_to_prosperity_equality_desc;Our nation is wealthy and our people prosperous. This is and always shall be our greatest strength.;;;;;;;;;;;;;
switch_to_prosperity_liberty_title;Embrace the Ideal of Prosperity;;;;;;;;;;;;;
switch_to_prosperity_liberty_desc;Our nation is wealthy and our people prosperous. This is and always shall be our greatest strength.;;;;;;;;;;;;;
switch_to_glory_liberty_title;Embrace the Ideal of Glory;;;;;;;;;;;;;
switch_to_glory_liberty_desc;Ours is a great and powerful nation, possessing freedom and strength that other nations can only envy. We shall boldly stride into the future, where our greater destiny awaits.;;;;;;;;;;;;;
switch_to_glory_might_title;Embrace the Ideal of Glory;;;;;;;;;;;;;
switch_to_glory_might_desc;Ours is a great and powerful nation, possessing freedom and strength that other nations can only envy. We shall boldly stride into the future, where our greater destiny awaits.;;;;;;;;;;;;;
switch_to_dominion_might_title;Embrace the Ideal of Dominion;;;;;;;;;;;;;
switch_to_dominion_might_desc;Our nation is strong, our borders inviolate. We shall march into the future together, humbly accepting the knowledge that our nation is the envy of the entire world.;;;;;;;;;;;;;
switch_to_dominion_order_title;Embrace the Ideal of Dominion;;;;;;;;;;;;;
switch_to_dominion_order_desc;Our nation is strong, our borders inviolate. We shall march into the future together, humbly accepting the knowledge that our nation is the envy of the entire world.;;;;;;;;;;;;;
switch_to_fraternity_title;Embrace the ideal of Fraternity;;;;;;;;;;;;;
switch_to_fraternity_desc;In our country, all men are created equal. It is time we fully embrace that maxim and throw off the shackles of iniquity.;;;;;;;;;;;;;
switch_to_freedom_title;Embrace the Ideal of Freedom;;;;;;;;;;;;;
switch_to_freedom_desc;Ours is a nation where all men are free to do as they wish, to advance their lot in life and achieve the greatness they were born to. This is our highest virtue, and the source of our nation's strength.;;;;;;;;;;;;;
switch_to_supremacy_title;Embrace the ideal of Supremacy;;;;;;;;;;;;;
switch_to_supremacy_desc;Our culture is astounding. Our military might is unparalleled. Our industry is dazzling. Soon the rest of the world will know of our might, and shake as we step onto the wider stage.;;;;;;;;;;;;;
switch_to_might_title;Embrace the Ideal of Might;;;;;;;;;;;;;
switch_to_might_desc;It is time for our nation to change the character of our people, to encourage them to embrace the values of force and military power above all else.;;;;;;;;;;;;;
invite_greece_to_YUG_title;Invite Greece Into Yugoslavia;;;;;;;;;;;;;
invite_greece_to_YUG_desc;While the Greeks are not truly considered part of the Slavic culture and are noticeably reluctant to assent to any kind of greater union of the Balkans, perhaps with enough influence and good relations we can convince them to join us.;;;;;;;;;;;;;
embrace_greeks_YUG_title;Embrace Greeks;;;;;;;;;;;;;
embrace_greeks_YUG_desc;The Greeks are not truly a Slavic culture, and notoriously at odds with the rest of the Slavs. With enough effort, however, it should not be impossible to integrate them more fully into the Yugoslav culture and government. Perhaps this might even mean a future of peace between our peoples.;;;;;;;;;;;;;
demand_retreat_from_india_title;An End to British India;;;;;;;;;;;;;
demand_retreat_from_india_desc;The majority of India has been wrested from British control. A choice is upon us: We may either demand their retreat from the sub-continent, freeing all their vassals and annexed lands, or continue our war in hopes of achieving our current goals. §RTo take this decision, you or another Indian country must own or occupy for 90 days the provinces of Delhi, Bombay, Calcutta, Jubbulpore, and Patna. If the EIC exists, you must also inflict 3% war exhaustion on them and occupy half of their provinces. If the EIC doesn't exist and you're facing Britain itself, you must inflict at least 1% war exhaustion on them.§!;;;;;;;;;;;;;
move_capital_to_delhi_title;Move Capital to Delhi;;;;;;;;;;;;;
move_capital_to_delhi_desc;Now that India has been unified, we should consider moving the capital to a more central-- and traditional--city. That city is Delhi: the heart of India.;;;;;;;;;;;;;
line_of_advantage;Line of Advantage;;;;;;;;;;;;;
line_of_advantage_desc;The concept of riekisen, or the 'line of advantage', means that we must extend Japanese influence beyond our national borders in order to ensure our security. This means turning all of the Japanese military, and indeed our people, to the notion of foreign conquest and glory.;;;;;;;;;;;;;
no_line_of_advantage;Path of Progress;;;;;;;;;;;;;
no_line_of_advantage_desc;Instead of focusing on military might and conquest, Japanese security must be provided by devotion to technological progress and reform. We must match the Western powers, and quickly, or they will surely take advantage and find Japan sorely unprepared.;;;;;;;;;;;;;
organize_mauretania_title;Organize Mauretania;;;;;;;;;;;;;
organize_mauretania_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule -- dominated by our benevolent colonial administrators, of course.;;;;;;;;;;;;;
move_capital_to_accra_title;Move Capital to Accra;;;;;;;;;;;;;
move_capital_to_accra_desc;Accra provides a better capital for our nation-- we should move the government there at once.;;;;;;;;;;;;;
muhammad_alis_reforms_desc;We have instituted the reforms of Muhammad Ali, and while these rapid advancements will slow down our progress in the short term, the benefits to our military and our overall efficiency will be invaluable.;;;;;;;;;;;;;
move_capital_to_algiers_title;Move Capital to Algiers;;;;;;;;;;;;;
move_capital_to_algiers_desc;Algiers now belongs to us. It is time to move our government back to its proper place!;;;;;;;;;;;;;
chuang_guangdong_title;Chuang Guandong;;;;;;;;;;;;;
chuang_guangdong_desc;Literally 'Crashing into Guandong', this was the a policy brought into place by the Qing government which brought down the barrier to non-Manchu settlement in the northeastern frontier. With the loss of Outer Manchuria, it is vital that the frontier be populated by settlers to prevent further expansion into Chinese territory.;;;;;;;;;;;;;
treaties_of_velasco;Treaties of Velasco;;;;;;;;;;;;;
treaties_of_velasco_desc;The treaties may be worth less than the paper they're printed on, but they supposedly offer us a guarantee of independence from Mexico. We shall see if they last.;;;;;;;;;;;;;
rebel_cell_discovered;Rebel Cell Discovered;;;;;;;;;;;;;
