Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
EVTDESC96010_NEWS_MEDIUM;After_much_deliberation_following_the_end_of_the_recent_war,_delegates_left_$CAPITAL$_with_the_announcement_that_an_accord_had_finally_been_reached_with_the_$COUNTRY_ADJ$_government,_resulting_in_the_dismantling_of_$COUNTRY$_and_all_its_holdings.;;;;;;;;;;;;;
EVTDESC96010_NEWS_SHORT;After_much_deliberation_following_the_end_of_the_recent_war,_delegates_left_$CAPITAL$_with_the_announcement_that_a_peace_treaty_had_finally_been_reached_with_the_$COUNTRY_ADJ$_government.;;;;;;;;;;;;;
EVTNAME96085_NEWS_TITLE;$COUNTRY_ADJ$ Democracy;;;;;;;;;;;;;
EVTDESC96085_NEWS_LONG;With_elections_already_underway_in_$COUNTRY$,_it_has_become_clear_that_the_$FROMCOUNTRY$-supported_democratic_government_is_here_to_stay_-_at_least_for_the_time_being._While_not_everyone_in_$COUNTRY$_is_thrilled_at_the_idea_of_their_freedom_being_imposed_on_them_by_an_enemy_country,_many_are_nevertheless_overjoyed._'I_do_not_care_if_$COUNTRY_ADJ$_democracy_comes_only_because_$FROMCOUNTRY$_tells_us_to_do_it,'_one_citizen_gushed._'What_matters_is_that_now_I_can_vote.';;;;;;;;;;;;;
EVTDESC96085_NEWS_MEDIUM;With_elections_already_underway_in_$COUNTRY$,_it_has_become_clear_that_the_$FROMCOUNTRY$-supported_democratic_government_is_here_to_stay_-_at_least_for_the_time_being._While_not_everyone_in_$COUNTRY$_is_thrilled_at_the_idea_of_their_freedom_being_imposed,_many_are_nevertheless_overjoyed.;;;;;;;;;;;;;
EVTDESC96085_NEWS_SHORT;With_elections_already_underway_in_$COUNTRY$,_it_has_become_clear_that_the_$FROMCOUNTRY$-supported_democratic_government_is_here_to_stay_-_at_least_for_the_time_being.;;;;;;;;;;;;;
EVTNAME96086_NEWS_TITLE;$COUNTRY_ADJ$ Fascism;;;;;;;;;;;;;
EVTDESC96086_NEWS_LONG;With_the_new,_$FROMCOUNTRY_ADJ$-supported_government_already_assembling_in_$CAPITAL$,_it_is_clear_that_fascism_in_$COUNTRY$_is_here_to_stay_-_at_least_for_the_time_being._$FROMCOUNTRY_ADJ$_soldiers_may_have_left_$COUNTRY$,_but_their_presence_is_still_felt_everywhere._Efforts_are_already_underway_to_suppress_any_resistance_from_$COUNTRY_ADJ$_citizens,_and_$FROMCOUNTRY_ADJ$_flags_hang_in_every_window_beside_$COUNTRY_ADJ$_ones._'They_are_our_allies,_'_said_one_man._'Why_would_we_not_honor_what_they_have_done_for_us?';;;;;;;;;;;;;
EVTDESC96086_NEWS_MEDIUM;With_the_new,_$FROMCOUNTRY_ADJ$-supported_government_already_assembling_in_$CAPITAL$,_it_is_clear_that_fascism_in_$COUNTRY$_is_here_to_stay_-_at_least_for_the_time_being._$FROMCOUNTRY_ADJ$_soldiers_may_have_left_$COUNTRY$,_but_their_presence_is_still_felt_everywhere.;;;;;;;;;;;;;
EVTDESC96086_NEWS_SHORT;With_the_new,_$FROMCOUNTRY_ADJ$-supported_government_already_assembling_in_$CAPITAL$,_it_is_clear_that_fascism_in_$COUNTRY$_is_here_to_stay_-_at_least_for_the_time_being.;;;;;;;;;;;;;
EVTNAME96087_NEWS_TITLE;$COUNTRY_ADJ$ Communism;;;;;;;;;;;;;
EVTDESC96087_NEWS_LONG;With_the_new,_$FROMCOUNTRY_ADJ$-supported_politburo_already_assembling_in_$CAPITAL$,_it_is_clear_that_communism_in_$COUNTRY$_is_here_to_stay_-_at_least_for_the_time_being._$FROMCOUNTRY_ADJ$_soldiers_may_have_left_$COUNTRY$,_but_their_presence_is_still_felt_everywhere._Efforts_are_already_underway_to_suppress_any_resistance_from_$COUNTRY_ADJ$_citizens,_and_$FROMCOUNTRY_ADJ$_flags_hang_in_every_window_beside_$COUNTRY_ADJ$_ones._'They_are_our_allies,_'_said_one_man._'Why_would_we_not_honor_what_they_have_done_for_us?';;;;;;;;;;;;;
EVTDESC96087_NEWS_MEDIUM;With_the_new,_$FROMCOUNTRY_ADJ$-supported_politburo_already_assembling_in_$CAPITAL$,_it_is_clear_that_communism_in_$COUNTRY$_is_here_to_stay_-_at_least_for_the_time_being._$FROMCOUNTRY_ADJ$_soldiers_may_have_left_$COUNTRY$,_but_their_presence_is_still_felt_everywhere.;;;;;;;;;;;;;
EVTDESC96087_NEWS_SHORT;With_the_new,_$FROMCOUNTRY_ADJ$-supported_politburo_already_assembling_in_$CAPITAL$,_it_is_clear_that_communism_in_$COUNTRY$_is_here_to_stay_-_at_least_for_the_time_being.;;;;;;;;;;;;;
EVTNAME97606_NEWS_TITLE;Commodore Perry's Expedition;;;;;;;;;;;;;
EVTDESC97606_NEWS_LONG;Commodore_Perry_recently_returned_to_$COUNTRY$_from_Japan,_his_mission_a_success:_Japan's_policy_of_isolation_from_western_nations_has_been_forcibly_cracked_open._American_ships_now_have_the_right_to_berth_at_Japanese_harbors,_though_this_feat_was_only_accomplished_through_gunboat_diplomacy_and_the_threat_of_war.;;;;;;;;;;;;;
EVTDESC97606_NEWS_MEDIUM;Commodore_Perry_recently_returned_to_$COUNTRY$_from_Japan,_his_mission_a_success:_Japan's_policy_of_isolation_from_western_nations_has_been_forcibly_cracked_open._American_ships_now_have_the_right_to_berth_at_Japanese_harbors.;;;;;;;;;;;;;
EVTNAME97609_NEWS_TITLE;Japanese Surrender;;;;;;;;;;;;;
EVTDESC97609_NEWS_LONG;The_war_between_$COUNTRY$_and_Japan_has_officially_ended._The_$COUNTRY_ADJ$_government_has_formally_concluded_a_treaty_with_the_Japanese_which_will_see_their_influence_in_the_nation_restored,_and_their_demands_for_Japanese_ports_to_be_opened_to_foreign_ships_to_be_met._Additionally,_an_indemnity_will_be_placed_upon_Japan_to_make_up_for_the_expense_of_the_$COUNTRY_ADJ$_war_effort.;;;;;;;;;;;;;
EVTDESC97609_NEWS_MEDIUM;The_war_between_$COUNTRY$_and_Japan_has_officially_ended._The_$COUNTRY_ADJ$_government_has_formally_concluded_a_treaty_with_the_Japanese_which_will_see_their_influence_in_the_nation_restored,_and_their_demands_for_Japanese_ports_to_be_opened_to_foreign_ships_to_be_met.;;;;;;;;;;;;;
EVTDESC97609_NEWS_SHORT;The_war_between_America_and_Japan_has_officially_ended._The_American_government_has_formally_concluded_a_treaty_with_the_Japanese_which_will_see_their_influence_in_the_nation_restored.;;;;;;;;;;;;;
EVTDESC97617_NEWS_LONG;Yet_more_evidence_of_the_disunity_in_Japan:_In_an_unprecedented_move,_the_Japanese_Imperial_Court_has_issued_an_edict_to_expel_the_'foreign_barbarian'_presence_in_Japan._This_runs_in_contravention_to_the_traditional_role_of_the_Japanese_Emperor_as_a_figurehead,_is_a_challenge_to_the_Shogun's_power,_and_may_serve_to_further_incite_rebellion.;;;;;;;;;;;;;
EVTDESC97617_NEWS_MEDIUM;Yet_more_evidence_of_the_disunity_in_Japan:_In_an_unprecedented_move,_the_Japanese_Imperial_Court_has_issued_an_edict_to_expel_the_'foreign_barbarian'_presence_in_Japan._This_runs_in_contravention_to_the_traditional_role_of_the_Japanese_Emperor_as_a_figurehead.;;;;;;;;;;;;;
EVTDESC97617_NEWS_SHORT;In_an_unprecedented_move,_the_Japanese_Emperor--_traditionally_a_figurehead--_has_issued_an_edict_to_expel_the_'foreign_barbarian'_presence_in_Japan.;;;;;;;;;;;;;
EVTDESC97630_NEWS_LONG;There_are_some_who_believe_that_Emperor_Komei_of_Japan_was_assassinated--_delivered_a_handkerchief_laced_with_smallpox,_perhaps_by_radicals_who_fear_the_possibility_of_compromise_between_the_Shogun_and_the_Imperial_court._No_matter_the_truth,_the_death_of_the_Emperor_has_placed_the_young_Emperor_Mutsuhito_upon_the_imperial_throne_of_Japan_and_all_but_guaranteed_a_civil_war_in_Japan.;;;;;;;;;;;;;
EVTDESC97630_NEWS_MEDIUM;There_are_some_who_believe_that_Emperor_Komei_of_Japan_was_assassinated._No_matter_the_truth,_the_death_of_the_Emperor_has_placed_the_young_Emperor_Mutsuhito_upon_the_imperial_throne_of_Japan_and_all_but_guaranteed_a_civil_war_in_Japan.;;;;;;;;;;;;;
EVTDESC97630_NEWS_SHORT;The_recent_death_of_Emperor_Komei_has_placed_the_young_Emperor_Mutsuhito_upon_the_imperial_throne_of_Japan_and_all_but_guaranteed_a_civil_war_between_the_Shogun_and_the_Japanese_daimyos.;;;;;;;;;;;;;
EVTDESC97641_NEWS_LONG;The_$FROMCOUNTRY_ADJ$_clan_of_Japan_has_made_a_bold_move:_they_have_seized_control_of_the_Imperial_palace_at_Kyoto_and_declared_they_intend_to_see_Emperor_Mutsuhito_restored_to_rule_over_the_entire_nation._Word_has_it_they_have_recruited_fellow_daimyo_to_stand_with_them_against_the_Shogun._The_coming_civil_war_will_determine_once_and_for_all_where_the_future_of_Japan_lies.;;;;;;;;;;;;;
EVTDESC97641_NEWS_MEDIUM;The_$FROMCOUNTRY_ADJ$_clan_of_Japan_has_seized_control_of_the_Imperial_palace_at_Kyoto_and_declared_they_intend_to_see_Emperor_Mutsuhito_restored_to_rule_over_the_entire_nation._Word_has_it_they_have_recruited_fellow_daimyo_to_stand_with_them_against_the_Shogun.;;;;;;;;;;;;;
EVTDESC97641_NEWS_SHORT;The_$FROMCOUNTRY_ADJ$_clan_of_Japan_has_seized_control_of_the_Imperial_palace_at_Kyoto_and_declared_they_intend_to_see_Emperor_Mutsuhito_restored_to_rule_over_the_entire_nation.;;;;;;;;;;;;;
EVTDESC97646_NEWS_LONG;$COUNTRY_ADJ$_clan_forces_have_marched_triumphantly_into_the_capital_of_Edo,_and_the_Tokugawa_Shogunate_has_agreed_to_a_permanent_peace._For_the_first_time_since_before_the_Sengoku_placed_the_Shogun_as_ruler_over_the_nation,_the_Imperial_Court_now_rules_a_united_Japan_once_again.;;;;;;;;;;;;;
EVTDESC97646_NEWS_MEDIUM;$COUNTRY_ADJ$_clan_forces_have_marched_triumphantly_into_the_capital_of_Edo,_and_the_Tokugawa_Shogunate_has_agreed_to_a_permanent_peace._For_the_first_time_since_before_the_Sengoku_placed_the_Shogun_as_ruler_over_the_nation,_the_Imperial_Court_now_rules_a_united_Japan_once_again.;;;;;;;;;;;;;
EVTDESC97646_NEWS_SHORT;$COUNTRY_ADJ$_clan_forces_have_marched_triumphantly_into_the_capital_of_Edo,_and_the_Tokugawa_Shogunate_has_agreed_to_a_permanent_peace.;;;;;;;;;;;;;
EVTDESC97651_NEWS_LONG;The_Japanese_civil_war_is_over:_Tokugawa_clan_forces_have_marched_triumphantly_into_Kyoto,_and_both_the_daimyos_and_Emperor_Mutsuhito_have_agreed_to_a_permanent_peace._For_the_first_time_since_the_Shogun_assumed_rulership,_Japan_is_united_as_a_single_nation.;;;;;;;;;;;;;
EVTDESC97651_NEWS_MEDIUM;The_Japanese_civil_war_is_over:_Tokugawa_clan_forces_have_marched_triumphantly_into_Kyoto,_and_both_the_daimyos_and_Emperor_Mutsuhito_have_agreed_to_a_permanent_peace._For_the_first_time_since_the_Shogun_assumed_rulership,_Japan_is_united_as_a_single_nation.;;;;;;;;;;;;;
EVTDESC97651_NEWS_SHORT;The_Japanese_civil_war_is_over:_Tokugawa_clan_forces_have_marched_triumphantly_into_Kyoto,_and_both_the_daimyos_and_Emperor_Mutsuhito_have_agreed_to_a_permanent_peace.;;;;;;;;;;;;;
EVTDESC97665_NEWS_LONG;A_growing_dissatisfaction_among_the_former_samurai_with_the_abolition_of_the_Japanese_han_system_and_the_resulting_reduction_in_their_personal_prestige_has_crystallized_in_a_rebellion._Led_by_one_of_the_most_prestigious_samurai_leaders_of_the_former_Satsuma_Domain,_Saigo_Takamori,_the_rebellion_has_attracted_a_large_number_of_followers_and_will_be_a_severe_challenge_for_the_Japanese_government_to_deal_with.;;;;;;;;;;;;;
EVTDESC97665_NEWS_MEDIUM;A_growing_dissatisfaction_in_Japan_among_the_former_samurai_has_crystallized_in_a_rebellion._It_has_attracted_a_large_number_of_followers_and_will_be_a_severe_challenge_for_the_Japanese_government_to_deal_with.;;;;;;;;;;;;;
EVTDESC97665_NEWS_SHORT;A_growing_dissatisfaction_in_Japan_among_the_former_samurai_has_crystallized_in_a_rebellion,_and_will_be_a_severe_challenge_for_the_Japanese_government_to_deal_with.;;;;;;;;;;;;;
EVTDESC97606_NEWS_SHORT;Commodore_Perry_recently_returned_to_$COUNTRY$_from_Japan,_his_mission_a_success:_Japan's_policy_of_isolation_from_western_nations_has_been_forcibly_cracked_open.;;;;;;;;;;;;;
EVTNAME16401_NEWS_TITLE;$FROMCOUNTRY$ Joins the FRCA;;;;;;;;;;;;;
EVTDESC16401_NEWS_LONG;The_$COUNTRY_ADJ$_government_has_received_a_petition_from_$FROMCOUNTRY$,_requesting_statehood_in_the_Federal_Republic_of_Central_America._A_constitution_has_been_submitted,_along_with_maps_defining_the_state's_territorial_boundaries._Common_opinion_seems_to_hold_it_a_forgone_conclusion_that_this_petition_will_be_accepted_and_forever_join_$FROMCOUNTRY$_into_the_prosperous_$COUNTRY_ADJ$_republic.;;;;;;;;;;;;;
EVTDESC16401_NEWS_MEDIUM;The_$COUNTRY_ADJ$_government_has_received_a_petition_from_$FROMCOUNTRY$,_requesting_statehood_in_the_Federal_Republic_of_Central_America._A_constitution_has_been_submitted,_along_with_maps_defining_the_state's_territorial_boundaries.;;;;;;;;;;;;;
EVTDESC16401_NEWS_SHORT;The_$COUNTRY_ADJ$_government_has_received_a_petition_from_$FROMCOUNTRY$,_requesting_statehood_in_the_Federal_Republic_of_Central_America.;;;;;;;;;;;;;
EVTNAME97550_NEWS_TITLE;Civil War in Central America;;;;;;;;;;;;;
EVTDESC97550_NEWS_LONG;The_Federal_Republic_of_Central_America_has_been_chaotic_since_its_inception._Liberals_who_had_high_hopes_for_the_union_are_in_constant_battle_with_conservatives,_in_particular_the_clergy_and_wealthy_landowners,_and_there_is_a_general_fear_of_domination_by_Guatemala._With_rebels_rising_throughout_the_country,_the_struggle_to_maintain_the_union_seems_like_an_almost_impossible_one.;;;;;;;;;;;;;
EVTDESC97550_NEWS_MEDIUM;The_Federal_Republic_of_Central_America_has_been_chaotic_since_its_inception,_due_to_a_general_fear_of_domination_by_Guatemala._With_rebels_rising_throughout_the_country,_the_struggle_to_maintain_the_union_seems_like_an_almost_impossible_one.;;;;;;;;;;;;;
EVTDESC97550_NEWS_SHORT;The_Federal_Republic_of_Central_America_has_been_chaotic_since_its_inception._With_rebels_rising_throughout_the_country,_the_struggle_to_maintain_the_union_seems_like_an_almost_impossible_one.;;;;;;;;;;;;;
EVTNAME97560_NEWS_TITLE;End of the Federal Republic?;;;;;;;;;;;;;
EVTDESC97560_NEWS_LONG;The_Federal_Republic_of_Central_America_is_rapidly_disintegrating._Members_of_the_government_have_met_in_$CAPITAL$_to_discuss_whether_the_union_should_be_officially_dissolved_and_the_state_of_Guatemala_declared,_or_whether_they_should_fight_a_civil_war_to_preserve_what_they_have._Some_consider_that_an_impossible_task,_though_liberals_argue_that_the_government_should_not_allow_conservatives_to_doom_the_region_to_a_future_of_division_and_internal_squabbling.;;;;;;;;;;;;;
EVTDESC97560_NEWS_MEDIUM;The_Federal_Republic_of_Central_America_is_rapidly_disintegrating._Members_of_the_government_have_met_in_$CAPITAL$_to_discuss_whether_the_union_should_be_officially_dissolved_and_the_state_of_Guatemala_declared,_or_whether_they_should_fight_a_civil_war_to_preserve_what_they_have.;;;;;;;;;;;;;
EVTDESC97560_NEWS_SHORT;The_Federal_Republic_of_Central_America_is_rapidly_disintegrating._Members_of_the_government_have_met_in_$CAPITAL$_to_discuss_whether_the_union_should_be_officially_dissolved.;;;;;;;;;;;;;
EVTNAME16001_NEWS_TITLE;The American Slavery Debate;;;;;;;;;;;;;
EVTDESC16001_NEWS_LONG;The_one_issue_that_the_Founding_Fathers_of_$COUNTRY$_were_never_able_to_answer_conclusively_was_the_question_concerning_the_status_of_slavery_within_the_union._This_inflamed_debate_has_only_gained_traction_in_the_years_since_the_revolution,_and_it_is_presently_the_singular_most_important_issue_on_$COUNTRY$'s_political_agenda._Some_radical_southerners_feel_that_there_is_no_possible_compromise_to_be_found_on_the_issue,_and_that_secession_is_the_only_alternative_to_being_dominated_into_emancipation_by_the_central_power_in_Washington.;;;;;;;;;;;;;
EVTDESC16001_NEWS_MEDIUM;This_debate_on_slavery_is_presently_the_singular_most_important_issue_on_$COUNTRY$'s_political_agenda._Some_radical_southerners_feel_there_is_no_possible_compromise_to_be_found_on_the_issue,_and_that_secession_is_the_only_alternative_to_being_dominated_by_the_central_government.;;;;;;;;;;;;;
EVTDESC16001_NEWS_SHORT;This_debate_on_slavery_is_the_singular_most_important_$COUNTRY_ADJ$_political_issue,_with_some_radical_southerners_feeling_the_only_alternative_to_being_dominated_by_the_government_is_secession.;;;;;;;;;;;;;
EVTDESC16010_NEWS_LONG;$COUNTRY$:_The_famed_hero_of_the_abolitionist_movement,_the_late_John_Brown,_was_hanged_in_Charles_Town,_Virginia,_today_after_a_failed_raid_on_a_military_armory._Supposedly,_Brown_had_planned_to_use_the_arsenal's_weapons_to_arm_slaves_and_incite_an_open_slave_rebellion_across_the_entire_south._The_raid,_and_John_Brown's_death,_have_furthered_escalated_southern_tension_over_the_slavery_issue,_and_in_some_slave-states_there_is_now_even_talk_of_secession_from_the_Union.;;;;;;;;;;;;;
EVTDESC16010_NEWS_MEDIUM;$COUNTRY$:_The_famed_hero_of_the_abolitionist_movement,_the_late_John_Brown,_was_hanged_in_Charles_Town,_Virginia,_today_after_a_failed_raid_on_a_military_armory._The_raid,_and_John_Brown's_death,_have_furthered_escalated_southern_tension_over_the_slavery_issue.;;;;;;;;;;;;;
EVTDESC16010_NEWS_SHORT;$COUNTRY$:_John_Brown_was_hanged_in_Charles_Town,_Virginia,_today_after_a_failed_raid_on_a_military_armory,_further_escalating_southern_tension_over_the_slavery_issue.;;;;;;;;;;;;;
EVTDESC16020_NEWS_LONG;$COUNTRY$:_Dred_Scott,_born_a_slave_in_Virginia,_has,_with_the_help_of_abolitionist_legal_advisers,_sued_his_'owner',_claiming_that_his_present_residency_in_a_free_state_requires_his_emancipation._The_United_States_Supreme_Court_has_not_yet_ruled_on_the_case_-_but_seems_inclined_to_rule_that_the_property_of_slave-owners_are_protected_regardless_of_where_in_the_Union_the_slave_resides._The_case_has_caused_enormous_alarm_among_northern_abolitionists,_who_see_it_as_the_first_step_to_a_full_extension_of_the_institution_of_slavery_to_the_whole_Union.;;;;;;;;;;;;;
EVTDESC16020_NEWS_MEDIUM;$COUNTRY$:_A_slave_has_sued_his_'owner',_claiming_that_his_residency_in_a_free_state_requires_his_emancipation._The_case_has_caused_alarm_among_northern_abolitionists,_who_see_its_ruling_as_the_first_step_to_a_full_extension_of_slavery_to_the_whole_Union.;;;;;;;;;;;;;
EVTDESC16020_NEWS_SHORT;$COUNTRY$:_A_slave_has_sued_his_'owner',_claiming_that_his_residency_in_a_free_state_requires_his_emancipation._The_case_has_caused_enormous_alarm_among_northern_abolitionists.;;;;;;;;;;;;;
EVTDESC44122_NEWS_LONG;$COUNTRY$_has_concluded_a_treaty_with_$FROMCOUNTRY$,_resolving_several_long-standing_border_disputes_between_their_nations._In_particular,_the_treaty_has_clearly_established_the_border_between_Maine_and_the_$FROMCOUNTRY_ADJ$_colony_of_New_Brunswick.;;;;;;;;;;;;;
EVTDESC44122_NEWS_MEDIUM;$COUNTRY$_has_concluded_a_treaty_with_$FROMCOUNTRY$,_resolving_several_long-standing_border_disputes_between_their_nations._In_particular,_the_treaty_has_clearly_established_the_border_between_Maine_and_the_$FROMCOUNTRY_ADJ$_colony_of_New_Brunswick.;;;;;;;;;;;;;
EVTDESC44122_NEWS_SHORT;$COUNTRY$_has_concluded_a_treaty_with_$FROMCOUNTRY$,_clearly_establishing_the_border_between_Maine_and_the_$FROMCOUNTRY_ADJ$_colony_of_New_Brunswick.;;;;;;;;;;;;;
EVTDESC44152_NEWS_LONG;After_a_series_of_meetings_between_the_American_and_British_governments_to_settle_the_disputed_claims_in_the_Oregon_Country,_the_British_have_agreed_to_a_compromise--_splitting_the_land_between_the_countries_at_the_49th_Parallel._Any_British_lands_held_by_the_United_States_will_be_turned_over_to_them,_and_vice-versa._Though_some_Americans_are_upset_at_this_'caving_in'_to_British_interests,_many_others_are_breathing_a_sigh_of_relief_that_war_has_been_averted.;;;;;;;;;;;;;
EVTDESC44152_NEWS_MEDIUM;After_a_series_of_meetings_between_the_American_and_British_governments_to_settle_the_disputed_claims_in_the_Oregon_Country,_they_have_agreed_to_split_the_land_at_the_49th_Parallel._While_some_Americans_are_upset_by_this_'caving_in'_to_the_British,_most_are_relieved.;;;;;;;;;;;;;
EVTDESC44152_NEWS_SHORT;After_a_series_of_meetings_between_the_American_and_British_governments_to_settle_the_disputed_claims_in_the_Oregon_Country,_they_have_agreed_to_split_the_land_at_the_49th_Parallel.;;;;;;;;;;;;;
EVTDESC44153_NEWS_LONG;The_talks_between_the_American_and_the_British_governments_over_the_disputed_Oregon_Country_have_broken_down,_primarily_due_to_the_continuing_calls_by_warmongering_politicians._Neither_of_the_options_now_before_the_Americans_are_very_pleasant:_either_they_abandon_their_claims_to_Oregon_entirely,_or_they_press_ahead_with_the_claims_and_brace_for_eventual_war_with_the_British.;;;;;;;;;;;;;
EVTDESC44153_NEWS_MEDIUM;The_talks_between_the_American_and_the_British_governments_over_the_disputed_Oregon_Country_have_broken_down._Neither_of_the_options_now_before_the_Americans_are_pleasant:_either_they_abandon_their_claims_to_Oregon_entirely,_or_they_press_ahead_with_the_claims_and_brace_for_war.;;;;;;;;;;;;;
EVTDESC44153_NEWS_SHORT;The_talks_between_the_American_and_the_British_governments_over_the_disputed_Oregon_Country_have_broken_down._Now_the_Americans_must_give_up_their_claims_or_brace_for_war_with_the_British.;;;;;;;;;;;;;
EVTDESC44154_NEWS_LONG;As_American_and_British_settlers_begin_to_move_to_the_west_coast_of_North_America,_there_has_been_a_growing_dispute_as_to_who_owns_the_Oregon_Country._The_entire_region_has_been_explored_by_both_countries_and_there_are_legitimate_claims_on_either_side._Recently_the_situation_has_been_exacerbated_by_the_Americans,_who_have_pressed_their_claim_all_the_way_north_to_the_54th_Parallel._It_will_almost_certainly_mean_war_unless_the_British_decide_the_colony_is_not_worth_the_struggle_and_surrender_their_claims.;;;;;;;;;;;;;
EVTDESC44154_NEWS_MEDIUM;There_has_been_a_growing_dispute_between_the_British_and_the_Americans_as_to_who_owns_the_Oregon_Country,_a_situation_recently_exacerbated_by_the_Americans_who_have_pressed_their_claim_all_the_way_north_to_the_54th_Parallel._It_will_almost_certainly_mean_war.;;;;;;;;;;;;;
EVTDESC44154_NEWS_SHORT;There_has_been_a_growing_dispute_between_the_British_and_the_Americans_as_to_who_owns_the_Oregon_Country,_with_the_Americans_recently_pressing_their_claim_all_the_way_to_the_54th_Parallel.;;;;;;;;;;;;;
EVTDESC44826_NEWS_LONG;After_a_lengthy_meeting_in_Mexico_City,_an_agreement_between_the_Mexican_and_American_governments_has_been_worked_out_to_end_the_war_between_them._The_Treaty_of_Guadalupe_Hidalgo_states_that_the_claimed_American_territories_-_the_entirety_of_New_Mexico_and_California_to_the_north,_all_the_way_to_the_Pacific_coast_-_will_be_turned_over_to_the_United_States._This_is_a_clear_and_humiliating_defeat_for_Mexico,_and_a_sign_that_the_United_States_is_becoming_a_world_power_with_which_to_be_reckoned.;;;;;;;;;;;;;
EVTDESC44826_NEWS_MEDIUM;An_agreement_between_the_Mexican_and_American_governments_has_been_worked_out_to_end_the_war_between_them._The_Treaty_of_Guadalupe_Hidalgo_states_that_Mexican_frontier_will_be_turned_over_to_the_United_States_-_a_clear_and_humiliating_defeat_for_Mexico.;;;;;;;;;;;;;
EVTDESC44826_NEWS_SHORT;An_agreement_between_the_Mexican_and_American_governments_has_been_worked_out_to_end_the_war_between_them,_stating_the_entire_Mexican_frontier_will_be_turned_over_to_the_United_States.;;;;;;;;;;;;;
EVTNAME44807_NEWS_TITLE;The Treaties of Velasco;;;;;;;;;;;;;
EVTDESC44807_NEWS_LONG;In_a_humiliating_blow_to_Mexico's_prestige,_General_Santa_Anna_was_captured_within_Texan_territory_--_found_wandering_the_countryside_in_an_attempt_to_return_to_Mexico._While_imprisoned,_Santa_Anna_agreed_to_a_series_of_treaties_which_recognized_Texan_independence_among_other_guarantees..._all_in_exchange_for_his_safe_return._The_question_now_falls_to_Mexico_whether_to_honor_the_Treaties_of_Velasco,_obtained_under_duress,_or_to_refute_them.;;;;;;;;;;;;;
EVTDESC44807_NEWS_MEDIUM;In_a_humiliating_blow_to_Mexico's_prestige,_General_Santa_Anna_was_captured_within_Texan_territory_--_found_wandering_the_countryside_in_an_attempt_to_return_to_Mexico._While_imprisoned,_Santa_Anna_agreed_to_a_series_of_treaties_in_exchange_for_his_safe_return.;;;;;;;;;;;;;
EVTDESC44807_NEWS_SHORT;In_a_humiliating_blow_to_Mexico's_prestige,_General_Santa_Anna_was_captured_within_Texan_territory._While_imprisoned,_Santa_Anna_agreed_to_a_series_of_treaties_in_exchange_for_his_safe_return.;;;;;;;;;;;;;
EVTDESC44830_NEWS_MEDIUM;Emperor_Maximilian_has_never_enjoyed_popular_support_in_Mexico,_and_now_that_insurgents_led_by_Benito_Juárez_have_captured_him_it_seems_his_reign_has_come_to_an_end._Court-martialed_and_executed_by_a_firing_squad,_the_new_republic_was_declared_only_days_after_his_death.;;;;;;;;;;;;;
EVTDESC44830_NEWS_SHORT;Insurgents_led_by_Benito_Juárez_have_captured_Emperor_Maximilian_of_Mexico._Court-martialed_and_executed_by_a_firing_squad,_the_new_republic_was_declared_only_days_after_his_death.;;;;;;;;;;;;;
EVTDESC44835_NEWS_MEDIUM;Porfirio_Díaz,_General_of_Mexico_and_considered_a_hero_by_some,_has_overthrown_the_democratic_government_of_Mexico_in_a_military_coup._Planned_in_secret_with_several_military_officers_and_announced_in_Oaxaca,_it_has_installed_Diaz_as_a_military-backed_dictator.;;;;;;;;;;;;;
EVTDESC44835_NEWS_SHORT;Porfirio_Díaz,_General_of_Mexico_and_considered_a_hero_by_some,_has_overthrown_the_democratic_government_of_Mexico_in_a_military_coup_and_been_installed_as_a_military-backed_dictator.;;;;;;;;;;;;;
EVTDESC16500_NEWS_LONG;$COUNTRY$:_Delegates_from_the_northern_states_are_growing_increasingly_impatient_with_the_deadlock_in_the_American_senate_on_the_issue_of_slavery,_citing_what_they_see_as_an_unreasonable_balance_of_power_currently_controlled_by_southern_interests._This_has_led_to_demands_for_a_second_constitutional_convention_and_a_change_to_a_more_proportional_system_of_government_based_on_population--_a_demand_adamantly_opposed_by_the_south,_and_not_universally_supported_even_in_the_north.;;;;;;;;;;;;;
EVTDESC16500_NEWS_MEDIUM;$COUNTRY$:_Delegates_from_the_northern_states_are_growing_increasingly_impatient_with_the_deadlock_in_the_American_senate_on_the_issue_of_slavery,_and_have_demanded_a_second_constitutional_convention_and_a_change_to_a_more_proportional_system_of_government_based_on_population.;;;;;;;;;;;;;
EVTDESC16500_NEWS_SHORT;$COUNTRY$:_Frustrated_northern_delegates_have_demanded_a_second_constitutional_convention_and_a_change_to_a_more_proportional_system_of_government_based_on_population_rather_than_by_state.;;;;;;;;;;;;;
