Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
EVTDESC1904191410;A_Marion_steam_shovel_excavating_the_Panama_Canal_in_$YEAR$._The_Panama_Canal,_in_particular_the_Culebra_Cut,_not_only_represented_a_challenge_of_excavation_but_also_transportation._John_Steven,_an_American_engineer,_developed_an_intricate_rail_system_to_move_the_dirt_from_the_excavation_site_to_dump_sites._At_the_peak_of_construction_effort,_25,000_men_removed_a_million_cubic_yards_of_material_every_day.;A_Marion_steam_shovel_excavating_the_Panama_Canal_in_1908._The_Panama_Canal,_in_particular_the_Culebra_Cut,_not_only_represented_a_challenge_of_excavation_but_also_transportation._John_Steven,_an_American_engineer,_developed_an_intricate_rail_system_to_move_the_dirt_from_the_excavation_site_to_dump_sites._At_the_peak_of_construction_effort,_25,000_men_removed_a_million_cubic_yards_of_material_every_day.;A_Marion_steam_shovel_excavating_the_Panama_Canal_in_1908._The_Panama_Canal,_in_particular_the_Culebra_Cut,_not_only_represented_a_challenge_of_excavation_but_also_transportation._John_Steven,_an_American_engineer,_developed_an_intricate_rail_system_to_move_the_dirt_from_the_excavation_site_to_dump_sites._At_the_peak_of_construction_effort,_25,000_men_removed_a_million_cubic_yards_of_material_every_day.;A_Marion_steam_shovel_excavating_the_Panama_Canal_in_1908._The_Panama_Canal,_in_particular_the_Culebra_Cut,_not_only_represented_a_challenge_of_excavation_but_also_transportation._John_Steven,_an_American_engineer,_developed_an_intricate_rail_system_to_move_the_dirt_from_the_excavation_site_to_dump_sites._At_the_peak_of_construction_effort,_25,000_men_removed_a_million_cubic_yards_of_material_every_day.;A_Marion_steam_shovel_excavating_the_Panama_Canal_in_1908._The_Panama_Canal,_in_particular_the_Culebra_Cut,_not_only_represented_a_challenge_of_excavation_but_also_transportation._John_Steven,_an_American_engineer,_developed_an_intricate_rail_system_to_move_the_dirt_from_the_excavation_site_to_dump_sites._At_the_peak_of_construction_effort,_25,000_men_removed_a_million_cubic_yards_of_material_every_day.;A_Marion_steam_shovel_excavating_the_Panama_Canal_in_1908._The_Panama_Canal,_in_particular_the_Culebra_Cut,_not_only_represented_a_challenge_of_excavation_but_also_transportation._John_Steven,_an_American_engineer,_developed_an_intricate_rail_system_to_move_the_dirt_from_the_excavation_site_to_dump_sites._At_the_peak_of_construction_effort,_25,000_men_removed_a_million_cubic_yards_of_material_every_day.;A_Marion_steam_shovel_excavating_the_Panama_Canal_in_1908._The_Panama_Canal,_in_particular_the_Culebra_Cut,_not_only_represented_a_challenge_of_excavation_but_also_transportation._John_Steven,_an_American_engineer,_developed_an_intricate_rail_system_to_move_the_dirt_from_the_excavation_site_to_dump_sites._At_the_peak_of_construction_effort,_25,000_men_removed_a_million_cubic_yards_of_material_every_day.;A_Marion_steam_shovel_excavating_the_Panama_Canal_in_1908._The_Panama_Canal,_in_particular_the_Culebra_Cut,_not_only_represented_a_challenge_of_excavation_but_also_transportation._John_Steven,_an_American_engineer,_developed_an_intricate_rail_system_to_move_the_dirt_from_the_excavation_site_to_dump_sites._At_the_peak_of_construction_effort,_25,000_men_removed_a_million_cubic_yards_of_material_every_day.;;;;;;
EVTDESC1904191411;Forty_tons_of_dynamite_destroys_the_last_barrier_between_the_oceans._More_than_600_holes_filled_with_dynamite_were_fired_daily._In_all,_27,000_tonnes_of_dynamite_were_used.;Forty_tons_of_dynamite_destroys_the_last_barrier_between_the_oceans._More_than_600_holes_filled_with_dynamite_were_fired_daily._In_all,_27,000_tonnes_of_dynamite_were_used.;Forty_tons_of_dynamite_destroys_the_last_barrier_between_the_oceans._More_than_600_holes_filled_with_dynamite_were_fired_daily._In_all,_27,000_tonnes_of_dynamite_were_used.;Forty_tons_of_dynamite_destroys_the_last_barrier_between_the_oceans._More_than_600_holes_filled_with_dynamite_were_fired_daily._In_all,_27,000_tonnes_of_dynamite_were_used.;Forty_tons_of_dynamite_destroys_the_last_barrier_between_the_oceans._More_than_600_holes_filled_with_dynamite_were_fired_daily._In_all,_27,000_tonnes_of_dynamite_were_used.;Forty_tons_of_dynamite_destroys_the_last_barrier_between_the_oceans._More_than_600_holes_filled_with_dynamite_were_fired_daily._In_all,_27,000_tonnes_of_dynamite_were_used.;Forty_tons_of_dynamite_destroys_the_last_barrier_between_the_oceans._More_than_600_holes_filled_with_dynamite_were_fired_daily._In_all,_27,000_tonnes_of_dynamite_were_used.;Forty_tons_of_dynamite_destroys_the_last_barrier_between_the_oceans._More_than_600_holes_filled_with_dynamite_were_fired_daily._In_all,_27,000_tonnes_of_dynamite_were_used.;;;;;;
EVTDESC1904191412;Picture_showing_workers_digging_a_small_canal_through_the_Cucaracha_slide,_a_mass_wasting_of_almost_400,000_cubic_meters_of_clay._Constant_landslides_delayed_the_completion_of_the_Panama_Canal_by_nearly_2_years._One_third_of_all_excavated_material_from_the_Culebra_Cut_was_brought_into_the_cut_by_the_landslides.;Picture_showing_workers_digging_a_small_canal_through_the_Cucaracha_slide,_a_mass_wasting_of_almost_400,000_cubic_meters_of_clay._Constant_landslides_delayed_the_completion_of_the_Panama_Canal_by_nearly_2_years._One_third_of_all_excavated_material_from_the_Culebra_Cut_was_brought_into_the_cut_by_the_landslides.;Picture_showing_workers_digging_a_small_canal_through_the_Cucaracha_slide,_a_mass_wasting_of_almost_400,000_cubic_meters_of_clay._Constant_landslides_delayed_the_completion_of_the_Panama_Canal_by_nearly_2_years._One_third_of_all_excavated_material_from_the_Culebra_Cut_was_brought_into_the_cut_by_the_landslides.;Picture_showing_workers_digging_a_small_canal_through_the_Cucaracha_slide,_a_mass_wasting_of_almost_400,000_cubic_meters_of_clay._Constant_landslides_delayed_the_completion_of_the_Panama_Canal_by_nearly_2_years._One_third_of_all_excavated_material_from_the_Culebra_Cut_was_brought_into_the_cut_by_the_landslides.;Picture_showing_workers_digging_a_small_canal_through_the_Cucaracha_slide,_a_mass_wasting_of_almost_400,000_cubic_meters_of_clay._Constant_landslides_delayed_the_completion_of_the_Panama_Canal_by_nearly_2_years._One_third_of_all_excavated_material_from_the_Culebra_Cut_was_brought_into_the_cut_by_the_landslides.;Picture_showing_workers_digging_a_small_canal_through_the_Cucaracha_slide,_a_mass_wasting_of_almost_400,000_cubic_meters_of_clay._Constant_landslides_delayed_the_completion_of_the_Panama_Canal_by_nearly_2_years._One_third_of_all_excavated_material_from_the_Culebra_Cut_was_brought_into_the_cut_by_the_landslides.;Picture_showing_workers_digging_a_small_canal_through_the_Cucaracha_slide,_a_mass_wasting_of_almost_400,000_cubic_meters_of_clay._Constant_landslides_delayed_the_completion_of_the_Panama_Canal_by_nearly_2_years._One_third_of_all_excavated_material_from_the_Culebra_Cut_was_brought_into_the_cut_by_the_landslides.;Picture_showing_workers_digging_a_small_canal_through_the_Cucaracha_slide,_a_mass_wasting_of_almost_400,000_cubic_meters_of_clay._Constant_landslides_delayed_the_completion_of_the_Panama_Canal_by_nearly_2_years._One_third_of_all_excavated_material_from_the_Culebra_Cut_was_brought_into_the_cut_by_the_landslides.;;;;;;
EVTDESC1904191413;Picture_showing_the_Panama_Canal_Company_Liquidation_Court_Trial_in_$CAPITAL$,_$COUNTRY$._The_Panama_Canal_Scandal_was_a_corruption_affair_that_broke_out_in_$COUNTRY$_in_$YEAR$._Close_to_a_billion_francs_were_lost_when_the_government_took_bribes_to_keep_quiet_about_the_Panama_Canal_Company's_financial_troubles,_in_what_is_regarded_as_the_largest_monetary_corruption_scandal_of_the_19th_century.;Picture_showing_the_Panama_Canal_Company_Liquidation_Court_Trial_in_Paris,_France._The_Panama_Canal_Scandal_was_a_corruption_affair_that_broke_out_in_the_French_Third_Republic_in_1892._Close_to_a_billion_francs_were_lost_when_the_government_took_bribes_to_keep_quiet_about_the_Panama_Canal_Company's_financial_troubles,_in_what_is_regarded_as_the_largest_monetary_corruption_scandal_of_the_19th_century.;Picture_showing_the_Panama_Canal_Company_Liquidation_Court_Trial_in_Paris,_France._The_Panama_Canal_Scandal_was_a_corruption_affair_that_broke_out_in_the_French_Third_Republic_in_1892._Close_to_a_billion_francs_were_lost_when_the_government_took_bribes_to_keep_quiet_about_the_Panama_Canal_Company's_financial_troubles,_in_what_is_regarded_as_the_largest_monetary_corruption_scandal_of_the_19th_century.;Picture_showing_the_Panama_Canal_Company_Liquidation_Court_Trial_in_Paris,_France._The_Panama_Canal_Scandal_was_a_corruption_affair_that_broke_out_in_the_French_Third_Republic_in_1892._Close_to_a_billion_francs_were_lost_when_the_government_took_bribes_to_keep_quiet_about_the_Panama_Canal_Company's_financial_troubles,_in_what_is_regarded_as_the_largest_monetary_corruption_scandal_of_the_19th_century.;Picture_showing_the_Panama_Canal_Company_Liquidation_Court_Trial_in_Paris,_France._The_Panama_Canal_Scandal_was_a_corruption_affair_that_broke_out_in_the_French_Third_Republic_in_1892._Close_to_a_billion_francs_were_lost_when_the_government_took_bribes_to_keep_quiet_about_the_Panama_Canal_Company's_financial_troubles,_in_what_is_regarded_as_the_largest_monetary_corruption_scandal_of_the_19th_century.;Picture_showing_the_Panama_Canal_Company_Liquidation_Court_Trial_in_Paris,_France._The_Panama_Canal_Scandal_was_a_corruption_affair_that_broke_out_in_the_French_Third_Republic_in_1892._Close_to_a_billion_francs_were_lost_when_the_government_took_bribes_to_keep_quiet_about_the_Panama_Canal_Company's_financial_troubles,_in_what_is_regarded_as_the_largest_monetary_corruption_scandal_of_the_19th_century.;Picture_showing_the_Panama_Canal_Company_Liquidation_Court_Trial_in_Paris,_France._The_Panama_Canal_Scandal_was_a_corruption_affair_that_broke_out_in_the_French_Third_Republic_in_1892._Close_to_a_billion_francs_were_lost_when_the_government_took_bribes_to_keep_quiet_about_the_Panama_Canal_Company's_financial_troubles,_in_what_is_regarded_as_the_largest_monetary_corruption_scandal_of_the_19th_century.;Picture_showing_the_Panama_Canal_Company_Liquidation_Court_Trial_in_Paris,_France._The_Panama_Canal_Scandal_was_a_corruption_affair_that_broke_out_in_the_French_Third_Republic_in_1892._Close_to_a_billion_francs_were_lost_when_the_government_took_bribes_to_keep_quiet_about_the_Panama_Canal_Company's_financial_troubles,_in_what_is_regarded_as_the_largest_monetary_corruption_scandal_of_the_19th_century.;;;;;;
EVTDESC1904191414;A_caricature_on_the_scandal._It_reads:_"Few_new_toys_this_year:_we're_liquidating_everything_that_remains_of_the_stock_of_jack-in-the-boxes_that_say:_Papa,_-Nana,_-Mama,_-Panama."_A_concluding_picture_of_the_bankruptcy_was_formed_in_$YEAR$._Some_800,000_$COUNTRY_ADJ$_people,_including_15,000_single_women,_had_signed_for_stocks,_bonds_and_founder_shares_from_the_Panama_Canal_Company,_to_the_sum_of_-_the_then_considerable_amount_of_-_approximately_1,8_billion_gold_Francs.;A_caricature_on_the_scandal._It_reads:_"Few_new_toys_this_year:_we're_liquidating_everything_that_remains_of_the_stock_of_jack-in-the-boxes_that_say:_Papa,_-Nana,_-Mama,_-Panama."_A_concluding_picture_of_the_bankruptcy_was_formed_in_1892._Some_800,000_French_people,_including_15,000_single_women,_had_signed_for_stocks,_bonds_and_founder_shares_from_the_Panama_Canal_Company,_to_the_sum_of_-_the_then_considerable_amount_of_-_approximately_1,8_billion_gold_Francs.;A_caricature_on_the_scandal._It_reads:_"Few_new_toys_this_year:_we're_liquidating_everything_that_remains_of_the_stock_of_jack-in-the-boxes_that_say:_Papa,_-Nana,_-Mama,_-Panama."_A_concluding_picture_of_the_bankruptcy_was_formed_in_1892._Some_800,000_French_people,_including_15,000_single_women,_had_signed_for_stocks,_bonds_and_founder_shares_from_the_Panama_Canal_Company,_to_the_sum_of_-_the_then_considerable_amount_of_-_approximately_1,8_billion_gold_Francs.;A_caricature_on_the_scandal._It_reads:_"Few_new_toys_this_year:_we're_liquidating_everything_that_remains_of_the_stock_of_jack-in-the-boxes_that_say:_Papa,_-Nana,_-Mama,_-Panama."_A_concluding_picture_of_the_bankruptcy_was_formed_in_1892._Some_800,000_French_people,_including_15,000_single_women,_had_signed_for_stocks,_bonds_and_founder_shares_from_the_Panama_Canal_Company,_to_the_sum_of_-_the_then_considerable_amount_of_-_approximately_1,8_billion_gold_Francs.;A_caricature_on_the_scandal._It_reads:_"Few_new_toys_this_year:_we're_liquidating_everything_that_remains_of_the_stock_of_jack-in-the-boxes_that_say:_Papa,_-Nana,_-Mama,_-Panama."_A_concluding_picture_of_the_bankruptcy_was_formed_in_1892._Some_800,000_French_people,_including_15,000_single_women,_had_signed_for_stocks,_bonds_and_founder_shares_from_the_Panama_Canal_Company,_to_the_sum_of_-_the_then_considerable_amount_of_-_approximately_1,8_billion_gold_Francs.;A_caricature_on_the_scandal._It_reads:_"Few_new_toys_this_year:_we're_liquidating_everything_that_remains_of_the_stock_of_jack-in-the-boxes_that_say:_Papa,_-Nana,_-Mama,_-Panama."_A_concluding_picture_of_the_bankruptcy_was_formed_in_1892._Some_800,000_French_people,_including_15,000_single_women,_had_signed_for_stocks,_bonds_and_founder_shares_from_the_Panama_Canal_Company,_to_the_sum_of_-_the_then_considerable_amount_of_-_approximately_1,8_billion_gold_Francs.;A_caricature_on_the_scandal._It_reads:_"Few_new_toys_this_year:_we're_liquidating_everything_that_remains_of_the_stock_of_jack-in-the-boxes_that_say:_Papa,_-Nana,_-Mama,_-Panama."_A_concluding_picture_of_the_bankruptcy_was_formed_in_1892._Some_800,000_French_people,_including_15,000_single_women,_had_signed_for_stocks,_bonds_and_founder_shares_from_the_Panama_Canal_Company,_to_the_sum_of_-_the_then_considerable_amount_of_-_approximately_1,8_billion_gold_Francs.;A_caricature_on_the_scandal._It_reads:_"Few_new_toys_this_year:_we're_liquidating_everything_that_remains_of_the_stock_of_jack-in-the-boxes_that_say:_Papa,_-Nana,_-Mama,_-Panama."_A_concluding_picture_of_the_bankruptcy_was_formed_in_1892._Some_800,000_French_people,_including_15,000_single_women,_had_signed_for_stocks,_bonds_and_founder_shares_from_the_Panama_Canal_Company,_to_the_sum_of_-_the_then_considerable_amount_of_-_approximately_1,8_billion_gold_Francs.;;;;;;
EVTDESC1904191415;In_$YEAR$_the_$COUNTRY_ADJ$_sold_their_equipment_to_the_Americans_for_40_million_dollars.;In_1902_the_French_sold_their_equipment_to_the_Americans_for_40_million_dollars.;In_1902_the_French_sold_their_equipment_to_the_Americans_for_40_million_dollars.;In_1902_the_French_sold_their_equipment_to_the_Americans_for_40_million_dollars.;In_1902_the_French_sold_their_equipment_to_the_Americans_for_40_million_dollars.;In_1902_the_French_sold_their_equipment_to_the_Americans_for_40_million_dollars.;In_1902_the_French_sold_their_equipment_to_the_Americans_for_40_million_dollars.;In_1902_the_French_sold_their_equipment_to_the_Americans_for_40_million_dollars.;;;;;;
EVTDESC19049144;In_order_to_build_a_canal_across_the_Panama_isthmus,_we_will_need_to_come_to_an_agreement_with_the_nation_that_controls_it.;;;;;;;;;;;;;
EVTDESC9049145;$FROMCOUNTRY$_has_approached_us_with_a_treaty_to_build_a_canal_across_the_Panama_isthmus._While_this_would_have_economic_benefits_for_$COUNTRY$,_the_$FROMCOUNTRY_ADJ$_negotiators_have_been_incredibly_aggressive--_and_the_terms_they_offer_are_almost_insulting._If_we_agree,_it_will_anger_the_$COUNTRY_ADJ$_people_and_embarrass_our_country._Is_this_the_act_of_a_close_ally?;;;;;;;;;;;;;
EVTDESC9049147;$COUNTRY_ADJ$_negotiators_are_outraged._The_$FROMCOUNTRY_ADJ$_government_has_refused_our_terms,_fair_though_they_were._Some_have_suggested_this_is_hardly_the_act_of_an_$COUNTRY_ADJ$_ally,_and_that_$FROMCOUNTRY$_can_no_longer_be_trusted._They_say_we_should_aid_the_local_rebels_in_the_isthmus_in_setting_up_an_independent_government_of_their_own,_and_that_such_a_nation_would_be_far_more_agreeable.;;;;;;;;;;;;;
EVTDESC9049148;$FROMCOUNTRY$_has_dealt_us_a_treacherous_hand._Believing_the_Panamanians_will_be_far_more_agreeable_to_their_treaty,_they_have_prompted_the_rebels_to_declare_independence_from_$COUNTRY$_and_actively_prevented_us_from_crushing_them._Some_believe_we_should_give_in_and_repair_relations_with_the_$FROMCOUNTRY_ADJ$_while_we_can._Still_others_say_we_should_fight!;;;;;;;;;;;;;
EVTNAME992221;Massacres of Badr Khan;;;;;;;;;;;;;
EVTDESC992221;Badr_Khan_Bey,_A_Hakkari_Kurdish_Amir,_combined_with_other_Kurdish_forces_led_by_Nurallah,_attacked_the_Christian_Assyrians,_intending_to_burn,_kill,_destroy,_and,_if_possible,_exterminate_the_Assyrians_race_from_the_mountains.;;;;;;;;;;;;;
EVT180000DESC;\n\nNow that the war is over, the question arises whether or not we should allow the slaves we enlisted during the war to remain free, or send them back to work on the plantations. We made a promise to secure their freedom, but wars are a fickle thing, and some sacrifices have to be made for the betterment of the nation.;;;;;;;;;;;;;
EVT181000DESC;\n\nWith the dawn of the twentieth century, slavery in modern countries is fading away due to the prevalence of industry. A mere thirty years ago $COUNTRY_ADJ$ strength may have been founded on the backs of our slaves, but as tractors, automobiles, trains and other machines are making industry replace old mass labor, we have to make a distinct choice. Do we organize our slave economy, favoring it over industrial strength, or do we join the onward march of progress and free ourselves from the shackles that a slave society has forced us into? Just as fifty years ago a great house was divided, so now our $COUNTRY$ must become all one thing, or all the other: strong in the grip of slavery, or strong in the freedom of progress.;;;;;;;;;;;;;
EVT183000DESC;\n\nThe Confederate States of America are offering us our colony of Haiti, to be controlled by our government. This would allow us a stronger presence in the Caribbean and the New World as a whole, so should we accept this offer?;;;;;;;;;;;;;
EVT185000DESC;\n\nWithout a leader, the Atlantic Slave Trade cannot continue. We have no choice but to end our trade, and focus on slavery within the bounds of our own country and neighboring nations - or, should we have the power, we can lead the slave trade in place of the fools who dismantled it.;;;;;;;;;;;;;
EVT186000DESC;\n\nOnce we may have made slavery the centerpiece of our country, but those times have passed. The time of mass labor and the slave trade is over, and we now sever all our attachments to those detestable pieces of our history.;;;;;;;;;;;;;
EVTNAME187000;The Apache Wars;;;;;;;;;;;;;
EVTDESC187000;\n\nIn_order_to_expand_$COUNTRY_ADJ$_hegemony_in_the_former_Native_American_provinces,_there_has_to_be_some_amount_of_integration_or_assimilation._One_group_of_tribes_has_taken_to_this_suggestion_violently,_and_have_begun_organizing_an_uprising.;;;;;;;;;;;;;
EVTOPTA187000;\n\nLet them charge against Dixie steel!;;;;;;;;;;;;;
EVTDESC187100;\n\nThe_leader_of_the_Apache_rebels,_Geronimo,_has_been_imprisoned_and_the_spirit_of_his_people_has_been_broken._Now,_nothing_prevents_us_from_settling_these_lands_we_have_claimed.;;;;;;;;;;;;;
EVT187610DESC;\n\nIn 1854, Elisha Otis demonstrated the first passenger-carrying elevator, an invention which would prove invaluable in the construction of modern, multi-story buildings.;;;;;;;;;;;;;
EVT187620DESC;\n\nLegendary showman (and scam artist) P.T. Barnum opened his first three-ring circus in 1871, beginning a circus craze that would last well into the 20th century. Of course, most of the excitement and the curios he displayed were all fake, but that was all part of the show - and the money.;;;;;;;;;;;;;
EVT187630DESC;\n\nIn order to improve the efficiency of railroads in our nation, we have adopted a system of standard time to prevent any confusion between train stations on the length of our railroad networks. We will name the center of these time-zones "Confederate Standard Time", and we believe that this idea will be well-liked by similarly minded countries.;;;;;;;;;;;;;
EVT187640DESC;\n\nPioneered by men like Scott Joplin and Ernest Hogan, ragtime is a genre of music that began amongst African-Americans in the South. Afterwards, it became widely known and widely played on piano, and had a key role in popularizing new music recording methods and the later genre of jazz.;;;;;;;;;;;;;
EVT187650DESC;\n\nBlues music, like ragtime and jazz before it, was first played and composed by Afro-American musicians of the American South. While jazz enjoyed popularity amongst blacks and whites in the 1920s and 1930s, blues was mostly relegated to black listeners until after the Second World War. It was arguably formed as a musical genre in 1912 with the publishing of Hart Wand's "Dallas Blues", but has its roots in traditional slave songs of the 19th century. Most famously, blues later became the bedrock for the most popular musical sensation of them all: rock n' roll.;;;;;;;;;;;;;
EVT187660DESC;\n\nThough the North always was the industrial center of America, in the Deep South there was the city of New Orleans, always full of sound and lights. The epitome of southern prosperity, New Orleans was a hub of trade and immigration, and at its peak was the third largest city in the entire United States.;;;;;;;;;;;;;
EVT187670DESC;\n\nThe city of New Orleans always has had an association with the festival of Mardi Gras, a Christian cultural celebration taking place prior to the season of Lent brought to the area by French Catholic colonists. Normally it is meant to be just a single day of celebrations, but in New Orleans the colorful and energetic Mardi Gras can last for several days more. Mardi Gras was recognized as an official state holiday of Louisiana in 1875.;;;;;;;;;;;;;
EVT187680DESC;\n\nPoliteness, etiquette, and the warm comforts of home: these define the ideal of Southern hospitality, and is a major characterizing point of our nation. People are expected to respect their neighbors and use polite terms even when addressing strangers. Some feel that this is an act put on to cover up Southern flaws such as slavery and widespread poverty, but its nature can be traced back to the traditional Christian moral influence on the Southern states before secession. Regardless, it's made a good mark on our country, and we're proud of it.;;;;;;;;;;;;;
EVT187690DESC;\n\nFounded in 1871, the National Rifle Association was originally a set of shooting clubs organized to improve the marksmanship of American soldiers. After the Civil War, it was noted that few shots fired actually hit their targets, so improved drill was in order. These shooting clubs improved skill with firearms, and contributed to the military as a whole moving away from the classic style of rank and file warfare, which put focus on volume of fire rather than accuracy. Within a few decades, firearms and marksmanship became a proud part of the country's culture.;;;;;;;;;;;;;
EVT188000DESC;\n\nAn infestation of boll weevils has struck our cotton crops in $PROVINCENAME$! Farmers are fearing that our supply of cotton won't last with this insect terrorizing our provinces, and many are suggesting that we abandon cotton to focus on different trade goods. Should we follow their advice, or try to recover the cotton?;;;;;;;;;;;;;
EVT188100DESC;\n\nRising up from the south, the boll weevil is a dreadful little insect that seems to have little interest in anything but planting its eggs in cotton flowers and buds. Regardless of its origins, it poses a major threat to our cotton industry, and must be stopped at all costs. For the time being, though, we fear that there may be no direct way of containing the insect, not on a large scale.;;;;;;;;;;;;;
EVT187700DESC;\n\nOne hundred years ago, the Thirteen Colonies organized and succeeded in their rebellion against their British colonial oppressors, forming the United States of America on the 4th of July, 1776. We have seen this country through fire and water, but by God, we will never let America fall. Now unto the end of time, the United States will be a shining name in the pages of history, a beacon of freedom and democracy in the world. Today of all days, we truly should be proud.;;;;;;;;;;;;;
EVT187710DESC;\n\nTraveling along the western trails into California, a $COUNTRY_ADJ$ wagon group known as the Donner party has been discovered... or, at least, what is left of it. The people of the Donner party were stranded in the wilderness for so long that their minds were lost, and they succumbed to cannibalism and other savage acts. With the revelation of this news, the world can now see the mortifying reality of life in Western America.;;;;;;;;;;;;;
EVT187720DESC;\n\nDue to recent heavy rainfall and the negligence of a local construction company, a dam on the Little Conemaugh River has burst, flooding and decimating Johnstown, Pennsylvania. The cleanup costs will be higher than any disaster we've seen before, and more importantly, the people will soon be looking for someone to place the blame upon. The government could step in and take care of everything in place of the local industrialists and clubs that may have caused the flood, or we can require that the groups pay from their own pockets to fix their mistake.;;;;;;;;;;;;;
EVT187730DESC;\n\nThough our war with the Confederate States is far from over, it isn't going either poorly or well. However, that doesn't stop the war from being a contentious issue, and in New York most notably the people have staged an uprising against the local government, demanding that the strict conscription practices in place for the war be rescinded. We're in the middle of a war, so we have to choose some way to deal with them, without sacrificing our draft. The question is, are these riots worth putting down, or are our other concerns far greater?;;;;;;;;;;;;;
EVT187740DESC;\n\nJames Madison, fourth president of the United States of America and the man titled "The Father of the Constitution", was a key figure in the founding of our nation. On June 28th, 1836, he passed away - much to the chagrin of those close to him, who wished for him to follow the "tradition" of Thomas Jefferson and John Adams, who both died on Independence Day.;;;;;;;;;;;;;
EVT187750DESC;\n\nThe Gulf of Mexico is no stranger to extreme wind and rain, but in 1900, a certain hurricane blew away any old records. The storm decimated Galveston, Texas, and reached the Canadian Maritimes before dissipating completely. In cost of lives and money, few other disasters can compare, and this is an especially heavy blow for the coastal areas of the Gulf and Texas.;;;;;;;;;;;;;
EVT187760DESC;\n\nA man going by the name of Doctor Howard Henry Holmes has been apprehended and executed after murdering up to two-hundred people after the last $COUNTRY_ADJ$ World's Fair. According to police reports, he built up a so-called "Murder Castle" in $CAPITAL$, killing primarily young women that he lured to his lair. Using legitimate medical contacts he was able to dispose of the bodies, and for a long time he remained far out of suspicion. Only after leaving the city due to economic troubles did Holmes end up being captured, as a result of alleged horse theft. Afterwards the truth of his grisly crimes came to light, and he was sentenced to death.;;;;;;;;;;;;;
MISSFLOOD1DESC;\n\nAlong the Missouri River and the Upper Mississippi, heavy rainfall and inadequate preparation have led to major floods, the worst in decades. With the increasing population of $COUNTRY$ especially in the areas around the Mississippi and its tributaries, it is becoming increasingly important to develop a set of levees and ditches to prevent high water from wiping out whole towns.;;;;;;;;;;;;;
MISSFLOOD2DESC;\n\nNot long after last decade's horrendous floods along the Upper Mississippi, there has been another year of rain and subsequent floods along the very same Mississippi River. We had prepared and made sure riverside towns were prepared for any threat of flooding, but this time the floods hit mostly rural and new colonial towns, which hadn't yet managed to create systems of levees to cope with rising water levels.;;;;;;;;;;;;;
MISSFLOOD3DESC;\n\nThe worst floods yet have hit many of our cities, no matter how high we built the levees nor how low and long we dug the ditches. New Orleans, shining gem of Louisiana, has been dealt a heavy blow, along with cities and regions all along the mighty Mississippi River. Even modern technology could not save us, and so we can only pray that something of this scale never happens again to our country.;;;;;;;;;;;;;
EVT189000DESC;\n\nOur country is now a slave state of $FROMCOUNTRY$, and our government now functions solely to operate the mechanisms of the vile slave trade. There is no freedom left in $COUNTRY$.;;;;;;;;;;;;;
EVTOPTA189000;Liberty has been stolen from our country.;;;;;;;;;;;;;
BOLLWEEVILMENACE;A New Menace;;;;;;;;;;;;;
EVTOPTA188100;We are not faced with the lesser of two weevils, that is for sure.;;;;;;;;;;;;;
MISSFLOODTITLE;Flood on the Mississippi!;;;;;;;;;;;;;
EVTOPTA187750;No man could have prepared for this disaster.;;;;;;;;;;;;;
EVTOPTA187770;We should have prepared better for this! What happened to those levees?;;;;;;;;;;;;;
EVTOPTA187774;...the levees weren't strong enough.;;;;;;;;;;;;;
EVTOPTA187778;I don't think we could have done anything to stop this.;;;;;;;;;;;;;
WEEVILINFEST;Boll Weevil Infestation;;;;;;;;;;;;;
WFMURDER;Murder at the World's Fair!;;;;;;;;;;;;;
EVTOPTA187760;What kind of twisted madman would do this?;;;;;;;;;;;;;
GALVESTONTITLE;Galveston Hurricane;;;;;;;;;;;;;
FATHERCONSTITUTION;Father of the Constitution;;;;;;;;;;;;;
EVTOPTA187740;This man helped make our nation, and he will be missed.;;;;;;;;;;;;;
NYDRAFTRIOTS;New York Draft Riots;;;;;;;;;;;;;
EVTOPTA187730;We cannot afford to have soldiers put down these riots. Let them end themselves.;;;;;;;;;;;;;
EVTOPTB187730;Send in the troops. We won't let civilians ruin our war effort.;;;;;;;;;;;;;
JTOWNFLOOD;The Johnstown Flood;;;;;;;;;;;;;
EVTOPTA187720;Force the dam owners to pay reparations to any survivors.;;;;;;;;;;;;;
EVTOPTB187720;Hold the dam owners blameless. This was an act of God, not a liability.;;;;;;;;;;;;;
DONNERPARTY;The Donner Party;;;;;;;;;;;;;
EVTOPTA187710;How could such horror occur in our country?;;;;;;;;;;;;;
USACENTENNIAL;One Hundred Years of Freedom!;;;;;;;;;;;;;
EVTOPTA187700;Let all Americans celebrate our nation's centennial!;;;;;;;;;;;;;
NRATITLE;The National Rifle Association;;;;;;;;;;;;;
EVTOPTA187690;These clubs will help the sorry state of our army, and win us prestige.;;;;;;;;;;;;;
EVTOPTB187690;Shut them down. If they want arms, let them become soldiers.;;;;;;;;;;;;;
SOUTHERNHSPT;Southern Hospitality;;;;;;;;;;;;;
EVTOPTA187680;Treat all our own people like family.;;;;;;;;;;;;;
EVTOPTB187680;Open our arms to our neighbors, and bring them into our home.;;;;;;;;;;;;;
MARDIGRASTITLE;Festival of Mardi Gras;;;;;;;;;;;;;
EVTOPTA187670;Let the good times roll!;;;;;;;;;;;;;
